poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
72373,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Michigan,10/16/20,10/29/20,,"",,135813,4244,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6233,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,46.0
72374,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Maine,10/16/20,10/29/20,,"",,135762,1215,rv,,rv,TRUE,10/30/20 20:28,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6232,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,56.0
72374,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Maine,10/16/20,10/29/20,,"",,135762,1215,rv,,rv,TRUE,10/30/20 20:28,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6232,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,42.0
72374,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Maine,10/16/20,10/29/20,,"",,135814,1215,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6232,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,55.0
72374,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Maine,10/16/20,10/29/20,,"",,135814,1215,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6232,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,43.0
72375,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Maryland,10/16/20,10/29/20,,"",,135763,3185,rv,,rv,TRUE,10/30/20 20:28,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6231,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,67.0
72375,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Maryland,10/16/20,10/29/20,,"",,135763,3185,rv,,rv,TRUE,10/30/20 20:28,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6231,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,30.0
72375,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Maryland,10/16/20,10/29/20,,"",,135815,3185,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6231,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,66.0
72375,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Maryland,10/16/20,10/29/20,,"",,135815,3185,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6231,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,31.0
72376,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Massachusetts,10/16/20,10/29/20,,"",,135764,3445,rv,,rv,TRUE,10/30/20 20:28,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6230,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,68.0
72376,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Massachusetts,10/16/20,10/29/20,,"",,135764,3445,rv,,rv,TRUE,10/30/20 20:28,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6230,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,29.0
72376,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Massachusetts,10/16/20,10/29/20,,"",,135816,3445,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6230,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,68.0
72376,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Massachusetts,10/16/20,10/29/20,,"",,135816,3445,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6230,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,29.0
72377,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Louisiana,10/16/20,10/29/20,,"",,135765,1512,rv,,rv,TRUE,10/30/20 20:28,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6229,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,40.0
72377,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Louisiana,10/16/20,10/29/20,,"",,135765,1512,rv,,rv,TRUE,10/30/20 20:28,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6229,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,57.0
72377,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Louisiana,10/16/20,10/29/20,,"",,135817,1512,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6229,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,36.0
72377,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Louisiana,10/16/20,10/29/20,,"",,135817,1512,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6229,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,61.0
72378,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Kentucky,10/16/20,10/29/20,,"",,135766,2020,rv,,rv,TRUE,10/30/20 20:28,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6228,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,40.0
72378,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Kentucky,10/16/20,10/29/20,,"",,135766,2020,rv,,rv,TRUE,10/30/20 20:28,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6228,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,58.0
72378,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Kentucky,10/16/20,10/29/20,,"",,135818,2020,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6228,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,40.0
72378,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Kentucky,10/16/20,10/29/20,,"",,135818,2020,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6228,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,59.0
72379,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Kansas,10/16/20,10/29/20,,"",,135767,2569,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6227,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,44.0
72379,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Kansas,10/16/20,10/29/20,,"",,135767,2569,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6227,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,53.0
72379,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Kansas,10/16/20,10/29/20,,"",,135819,2569,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6227,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,43.0
72379,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Kansas,10/16/20,10/29/20,,"",,135819,2569,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6227,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,55.0
72381,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Illinois,10/16/20,10/29/20,,"",,135769,4782,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6225,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,58.0
72381,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Illinois,10/16/20,10/29/20,,"",,135769,4782,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6225,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,40.0
72381,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Illinois,10/16/20,10/29/20,,"",,135821,4782,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6225,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,57.0
72381,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Illinois,10/16/20,10/29/20,,"",,135821,4782,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6225,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,41.0
72382,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Idaho,10/16/20,10/29/20,,"",,135770,911,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6224,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,39.0
72382,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Idaho,10/16/20,10/29/20,,"",,135770,911,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6224,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,59.0
72382,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Idaho,10/16/20,10/29/20,,"",,135822,911,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6224,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,38.0
72382,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Idaho,10/16/20,10/29/20,,"",,135822,911,lv,,lv,TRUE,10/30/20 20:32,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6224,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,60.0
72383,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Iowa,10/16/20,10/29/20,,"",,135771,1500,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6223,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,50.0
72383,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Iowa,10/16/20,10/29/20,,"",,135771,1500,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6223,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,48.0
72383,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Iowa,10/16/20,10/29/20,,"",,135823,1500,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6223,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,49.0
72383,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Iowa,10/16/20,10/29/20,,"",,135823,1500,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6223,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,50.0
72384,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Hawaii,10/16/20,10/29/20,,"",,135772,649,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6222,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,63.0
72384,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Hawaii,10/16/20,10/29/20,,"",,135772,649,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6222,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,34.0
72384,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Hawaii,10/16/20,10/29/20,,"",,135824,649,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6222,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,65.0
72384,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Hawaii,10/16/20,10/29/20,,"",,135824,649,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6222,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,32.0
72385,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Georgia,10/16/20,10/29/20,,"",,135773,3755,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6221,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,52.0
72385,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Georgia,10/16/20,10/29/20,,"",,135773,3755,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6221,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,45.0
72385,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Georgia,10/16/20,10/29/20,,"",,135825,3755,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6221,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,50.0
72385,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Georgia,10/16/20,10/29/20,,"",,135825,3755,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6221,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,48.0
72387,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Delaware,10/16/20,10/29/20,,"",,135775,696,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6219,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,62.0
72387,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Delaware,10/16/20,10/29/20,,"",,135775,696,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6219,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,37.0
72387,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Delaware,10/16/20,10/29/20,,"",,135827,696,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6219,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,60.0
72387,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Delaware,10/16/20,10/29/20,,"",,135827,696,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6219,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,39.0
72388,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,District of Columbia,10/16/20,10/29/20,,"",,135776,490,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6218,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,91.0
72388,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,District of Columbia,10/16/20,10/29/20,,"",,135776,490,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6218,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,7.0
72388,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,District of Columbia,10/16/20,10/29/20,,"",,135828,490,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6218,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,93.0
72388,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,District of Columbia,10/16/20,10/29/20,,"",,135828,490,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6218,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,6.0
72389,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Connecticut,10/16/20,10/29/20,,"",,135777,1971,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6217,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,61.0
72389,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Connecticut,10/16/20,10/29/20,,"",,135777,1971,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6217,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,37.0
72389,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Connecticut,10/16/20,10/29/20,,"",,135829,1971,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6217,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,60.0
72389,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Connecticut,10/16/20,10/29/20,,"",,135829,1971,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6217,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,39.0
72391,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,California,10/16/20,10/29/20,,"",,135779,11171,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6215,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,62.0
72391,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,California,10/16/20,10/29/20,,"",,135779,11171,rv,,rv,TRUE,10/30/20 20:29,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6215,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,36.0
72391,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,California,10/16/20,10/29/20,,"",,135831,11171,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6215,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,62.0
72391,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,California,10/16/20,10/29/20,,"",,135831,11171,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6215,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,36.0
72392,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,10/16/20,10/29/20,,"",,135780,3463,rv,,rv,TRUE,10/30/20 20:30,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6214,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,53.0
72392,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,10/16/20,10/29/20,,"",,135780,3463,rv,,rv,TRUE,10/30/20 20:30,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6214,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,45.0
72392,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,10/16/20,10/29/20,,"",,135832,3463,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6214,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,52.0
72392,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,10/16/20,10/29/20,,"",,135832,3463,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6214,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,46.0
72393,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arkansas,10/16/20,10/29/20,,"",,135781,1288,rv,,rv,TRUE,10/30/20 20:30,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6213,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,41.0
72393,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arkansas,10/16/20,10/29/20,,"",,135781,1288,rv,,rv,TRUE,10/30/20 20:30,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6213,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,57.0
72393,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arkansas,10/16/20,10/29/20,,"",,135833,1288,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6213,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,39.0
72393,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arkansas,10/16/20,10/29/20,,"",,135833,1288,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6213,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,60.0
72394,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Alabama,10/16/20,10/29/20,,"",,135782,1786,rv,,rv,TRUE,10/30/20 20:30,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6212,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,41.0
72394,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Alabama,10/16/20,10/29/20,,"",,135782,1786,rv,,rv,TRUE,10/30/20 20:30,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6212,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,56.0
72394,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Alabama,10/16/20,10/29/20,,"",,135834,1786,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6212,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,38.0
72394,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Alabama,10/16/20,10/29/20,,"",,135834,1786,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6212,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,60.0
72395,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Alaska,10/16/20,10/29/20,,"",,135783,663,rv,,rv,TRUE,10/30/20 20:30,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6211,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,43.0
72395,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Alaska,10/16/20,10/29/20,,"",,135783,663,rv,,rv,TRUE,10/30/20 20:30,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6211,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,54.0
72395,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Alaska,10/16/20,10/29/20,,"",,135835,663,lv,,lv,TRUE,10/30/20 20:33,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6211,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,43.0
